product_id,name,price,category,description,condition,location,payment_Method,contact_info,is_sold,created_at,update_at,photos,seller_id
501,Roasted Red Pepper Dip,4728.82,Food - Snacks,"A blend of roasted red peppers and spices, perfect for dipping.",used,Murchison,cash,name@email.com,true,12/12/2024,4/29/2023,"[{""item"":""http://dummyimage.com/188x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/195x100.png/cc0000/ffffff""}]",501
502,Sour Cream,3119.12,Food - Dairy,"Tangy sour cream, perfect for dips and toppings.",new,Murchison,cash,name@email.com,true,10/16/2023,10/8/2024,"[{""item"":""http://dummyimage.com/174x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/209x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/217x100.png/ff4444/ffffff""}]",502
503,Blue Corn Tortilla Chips,5703.99,Food - Snacks,"Crunchy chips made from blue corn, perfect for dipping.",new,Myrtle,credit_card,(555) 123-9876,true,7/10/2023,6/15/2022,[],503
504,Organic Honeycrisp Apples,573.41,Food - Fruits,"Sweet and crisp apples, perfect for snacking.",new,Myrtle,paypal,(555) 123-9876,true,6/28/2023,7/18/2020,"[{""item"":""http://dummyimage.com/200x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/129x100.png/cc0000/ffffff""}]",504
505,Almond Joy Munch Bars,7618.37,Food - Snacks,"A delightful mix of chocolate, coconut, and almonds in a snack bar.",new,Murchison,credit_card,name@email.com,false,12/17/2020,6/10/2022,"[{""item"":""http://dummyimage.com/247x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/223x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/250x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/124x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/119x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/187x100.png/cc0000/ffffff""}]",505
506,Almond Butter,8885.73,Food - Condiments,Creamy almond butter made from roasted almonds.,new,Myrtle,cash,name@email.com,false,12/10/2024,7/28/2023,"[{""item"":""http://dummyimage.com/215x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/158x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/104x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/192x100.png/ff4444/ffffff""}]",506
507,Window Blinds,2199.42,Home,Adjustable window blinds for privacy and light control.,used,Myrtle,credit_card,name@email.com,false,7/27/2022,2/19/2022,"[{""item"":""http://dummyimage.com/184x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/108x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/242x100.png/cc0000/ffffff""}]",507
508,Tomato Sauce,4974.9,Food - Canned Goods,Rich and flavorful tomato sauce for pasta or pizza.,used,Isabella,cash,t.user123,true,12/26/2025,11/14/2021,"[{""item"":""http://dummyimage.com/146x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/146x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/152x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/112x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/207x100.png/dddddd/000000""}]",508
509,Multi-Port USB Hub,7176.24,Electronics,USB hub for expanding ports on computers and laptops.,used,Murchison,credit_card,name@email.com,false,3/22/2020,1/17/2024,"[{""item"":""http://dummyimage.com/182x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/248x100.png/cc0000/ffffff""}]",509
510,Coconut Curry Sauce,2937.21,Food - Sauces,A flavorful sauce made with coconut milk and spices.,new,City-Vista,paypal,(555) 123-9876,true,1/30/2024,10/12/2020,"[{""item"":""http://dummyimage.com/240x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/155x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/127x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/187x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/242x100.png/dddddd/000000""}]",510
511,Essential Oil Roller Bottles,3074.38,Health,Set of roller bottles for blending and applying essential oils.,new,Isabella,credit_card,(555) 123-9876,false,10/28/2025,2/18/2020,"[{""item"":""http://dummyimage.com/123x100.png/5fa2dd/ffffff""}]",511
512,Smart WiFi Plug,293.61,Smart Home,Control appliances remotely using your smartphone.,new,City-Vista,cash,name@email.com,true,11/11/2025,3/23/2021,"[{""item"":""http://dummyimage.com/184x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/173x100.png/dddddd/000000""}]",512
513,Set of Measuring Spoons,2497.36,Kitchen,Stainless steel measuring spoons set for cooking.,new,Myrtle,paypal,(555) 123-9876,true,6/9/2020,3/29/2020,"[{""item"":""http://dummyimage.com/163x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/242x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/224x100.png/5fa2dd/ffffff""}]",513
514,Natural Peanut Butter,4814.43,Food - Spreads,Creamy peanut butter with no added sugar or oils.,new,Murchison,paypal,(555) 123-9876,true,5/8/2021,2/1/2024,"[{""item"":""http://dummyimage.com/186x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/235x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/239x100.png/cc0000/ffffff""}]",514
515,Motorcycle Phone Mount,9100.61,Automotive,Universal mount for smartphones on motorcycles.,used,Murchison,paypal,t.user123,false,10/27/2020,5/13/2021,[],515
516,Smartphone Tripod with Bluetooth Remote,9316.2,Photography,Tripod with wireless remote for effortless photo-taking.,new,City-Vista,paypal,name@email.com,true,8/26/2024,9/1/2022,"[{""item"":""http://dummyimage.com/216x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/119x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/225x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/151x100.png/dddddd/000000""}]",516
517,Raspberry Limeade,2201.22,Food - Beverages,Sweet and tangy raspberry lime beverage,new,Murchison,paypal,(555) 123-9876,false,2/28/2021,1/29/2024,"[{""item"":""http://dummyimage.com/161x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/135x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/223x100.png/5fa2dd/ffffff""}]",517
518,Fleece Lined Leggings,7729.44,Clothing,Comfortable and warm leggings perfect for colder weather.,used,City-Vista,credit_card,name@email.com,false,10/17/2021,9/23/2020,"[{""item"":""http://dummyimage.com/146x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/202x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/187x100.png/cc0000/ffffff""}]",518
519,Tortilla Chips,3242.18,Food - Snacks,"Crispy tortilla chips, perfect for dipping.",new,Murchison,credit_card,t.user123,false,11/18/2021,8/21/2025,"[{""item"":""http://dummyimage.com/190x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/185x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/132x100.png/dddddd/000000""}]",519
520,Elegant Maxi Skirt,2481.41,Clothing - Bottoms,Float through the day in this beautiful floor-length skirt.,used,Murchison,cash,(555) 123-9876,false,11/4/2022,2/10/2024,"[{""item"":""http://dummyimage.com/101x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/123x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/219x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/174x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/155x100.png/cc0000/ffffff""}]",520
521,Pasta Salad Kit,5141.35,Food - Prepared Foods,All-in-one kit for making pasta salad easily.,new,Myrtle,paypal,t.user123,false,8/22/2024,4/7/2023,"[{""item"":""http://dummyimage.com/191x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/226x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/207x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/140x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/144x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/149x100.png/ff4444/ffffff""}]",521
522,Chipotle Seasoning Blend,3732.83,Food - Spices,A smoky blend of spices for grilling and roasting.,used,Myrtle,credit_card,name@email.com,false,4/29/2022,1/25/2021,"[{""item"":""http://dummyimage.com/121x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/209x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/171x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/130x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/153x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/129x100.png/ff4444/ffffff""}]",522
523,Beef Sirloin Steak,4781.99,Food - Meat,"Juicy and tender beef sirloin steak, grass-fed.",used,Murchison,cash,name@email.com,false,3/20/2024,10/10/2020,"[{""item"":""http://dummyimage.com/150x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/161x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/220x100.png/5fa2dd/ffffff""}]",523
524,Pepper Jack Cheese Slices,4654.41,Food - Dairy,"Creamy cheese with a spicy kick, perfect for sandwiches.",new,City-Vista,cash,(555) 123-9876,true,10/31/2023,12/20/2021,[],524
525,Gardening Kneeler and Seat,7107.19,Garden,Foldable kneeler that doubles as a seat for gardening convenience.,used,Murchison,cash,name@email.com,false,8/16/2022,7/20/2024,"[{""item"":""http://dummyimage.com/123x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/179x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/191x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/192x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/151x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/130x100.png/cc0000/ffffff""}]",525
526,Californian Raisins,3858.78,Food - Dried Fruits,"Sweet dried raisins, perfect for snacks or baking.",new,Murchison,credit_card,name@email.com,true,7/8/2024,1/31/2020,[],526
527,Saffron Rice Mix,9840.92,Food - Grains,Flavorful rice mix with saffron and spices.,used,Murchison,cash,t.user123,false,7/23/2025,10/11/2024,"[{""item"":""http://dummyimage.com/130x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/212x100.png/cc0000/ffffff""}]",527
528,Oats,9566.65,Food - Grains,"Organic rolled oats, great for breakfast or baking.",used,Myrtle,credit_card,(555) 123-9876,false,4/6/2022,1/10/2021,[],528
529,Himalayan Pink Salt,7990.36,Food - Condiments,"Natural mineral salt with a subtle flavor, ideal for cooking and seasoning.",new,Myrtle,credit_card,(555) 123-9876,false,10/26/2020,7/25/2025,"[{""item"":""http://dummyimage.com/244x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/134x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/217x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/166x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/173x100.png/ff4444/ffffff""}]",529
530,Quinoa & Black Bean Salad,8198.05,Food - Salads,A nutritious salad with quinoa and black beans,new,Murchison,cash,(555) 123-9876,false,10/4/2025,5/20/2025,[],530
531,Lentil Soup (canned),7389.73,Food - Canned Goods,Hearty lentil soup for a quick meal.,new,Murchison,paypal,t.user123,true,7/1/2023,10/16/2022,"[{""item"":""http://dummyimage.com/199x100.png/dddddd/000000""}]",531
532,Banana Nut Oatmeal Cups,3384.22,Food - Breakfast,"Quick oatmeal cups with banana and nut flavor, great for breakfast.",used,Murchison,paypal,t.user123,false,4/4/2022,1/12/2021,"[{""item"":""http://dummyimage.com/118x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/163x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/150x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/143x100.png/ff4444/ffffff""}]",532
533,Camping Chair with Cooler,3065.84,Outdoor,Foldable chair equipped with a cooler pouch.,new,Murchison,credit_card,name@email.com,true,5/6/2020,8/2/2021,"[{""item"":""http://dummyimage.com/188x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/152x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/229x100.png/ff4444/ffffff""}]",533
534,Fitness Resistance Bands Kit,7890.16,Fitness,Set with various resistance bands for workouts.,used,Murchison,cash,t.user123,false,5/8/2025,12/4/2020,"[{""item"":""http://dummyimage.com/136x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/179x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/200x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/145x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/181x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/195x100.png/5fa2dd/ffffff""}]",534
535,Canned Sardines,1891.72,Food - Seafood,Savory sardines packed in olive oil.,new,City-Vista,cash,t.user123,true,7/16/2024,3/15/2023,"[{""item"":""http://dummyimage.com/243x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/105x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/200x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/162x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/225x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/144x100.png/dddddd/000000""}]",535
536,Travel Yoga Mat,5375.69,Fitness,Lightweight yoga mat for practicing on the go.,used,City-Vista,cash,t.user123,false,7/7/2024,2/28/2023,[],536
537,Smartphone Photography Tripod,9045.38,Electronics,Lightweight tripod designed for smartphone photography.,new,Isabella,credit_card,t.user123,false,9/30/2025,9/3/2022,"[{""item"":""http://dummyimage.com/225x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/224x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/152x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/103x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/222x100.png/cc0000/ffffff""}]",537
538,Portable Ice Maker,6802.17,Kitchen,Compact ice maker for creating ice at home or in offices.,new,City-Vista,cash,name@email.com,true,4/4/2023,12/7/2023,"[{""item"":""http://dummyimage.com/155x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/142x100.png/cc0000/ffffff""}]",538
539,Magic Color-Changing Mug,4429.63,Kitchen,Heat-sensitive mug that changes color when filled with hot liquid.,used,Isabella,paypal,name@email.com,true,8/23/2023,9/8/2022,"[{""item"":""http://dummyimage.com/143x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/189x100.png/5fa2dd/ffffff""}]",539
540,Interactive Plush Toy,4216.73,Toys,"Soft, cuddly toy that interacts with children.",new,City-Vista,paypal,t.user123,true,9/19/2022,7/28/2024,"[{""item"":""http://dummyimage.com/219x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/158x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/199x100.png/ff4444/ffffff""}]",540
541,Compact Digital Camera,4513.16,Photography,High-resolution camera for stunning photos.,used,Isabella,paypal,name@email.com,true,9/14/2021,7/26/2020,"[{""item"":""http://dummyimage.com/216x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/246x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/228x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/150x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/198x100.png/5fa2dd/ffffff""}]",541
542,Frozen Mixed Berries,1308.86,Food - Frozen Foods,"A mix of strawberries, blueberries, and raspberries.",new,City-Vista,credit_card,(555) 123-9876,false,1/27/2020,3/15/2020,"[{""item"":""http://dummyimage.com/143x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/139x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/240x100.png/dddddd/000000""}]",542
543,Lemon Dill Chicken Skewers,3393.52,Food - Meat,"Marinated chicken skewers with lemon and dill flavor, grilled to perfection.",new,Isabella,paypal,t.user123,false,11/5/2025,9/15/2025,"[{""item"":""http://dummyimage.com/119x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/163x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/216x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/134x100.png/dddddd/000000""}]",543
544,Smart Plant Monitor,988.97,Garden,Device that tracks soil moisture and provides care tips.,new,Murchison,credit_card,(555) 123-9876,false,3/28/2025,6/5/2023,"[{""item"":""http://dummyimage.com/161x100.png/cc0000/ffffff""}]",544
545,Almond Flour Bread Mix,4424.93,Food - Baking,Gluten-free bread mix made with almond flour.,new,City-Vista,credit_card,name@email.com,false,9/6/2021,7/15/2025,"[{""item"":""http://dummyimage.com/190x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/155x100.png/dddddd/000000""}]",545
546,Microfiber Cleaning Cloth Set,5925.5,Home,Assorted cloths for cleaning electronics and delicate surfaces.,new,Isabella,paypal,t.user123,false,9/6/2025,9/25/2021,"[{""item"":""http://dummyimage.com/128x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/206x100.png/cc0000/ffffff""}]",546
547,Kitchen Knife Sharpening System,5330.65,Kitchen,Professional sharpening system for kitchen knives.,used,Isabella,paypal,t.user123,true,4/24/2023,11/2/2021,"[{""item"":""http://dummyimage.com/137x100.png/5fa2dd/ffffff""}]",547
548,Coconut Flakes,6457.3,Food - Baking,Unsweetened coconut flakes for baking and topping.,new,Isabella,paypal,t.user123,false,4/13/2023,12/21/2024,"[{""item"":""http://dummyimage.com/116x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/138x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/180x100.png/ff4444/ffffff""}]",548
549,Gardening Tool Belt,5505.74,Garden,Convenient belt with pockets for easy access to tools while gardening.,used,City-Vista,paypal,t.user123,true,8/25/2021,11/6/2022,"[{""item"":""http://dummyimage.com/199x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/185x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/221x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/249x100.png/cc0000/ffffff""}]",549
550,Puffed Rice Cake,1726.44,Food - Snacks,Low-calorie rice cake for snacks.,used,City-Vista,credit_card,name@email.com,false,3/6/2021,11/28/2020,"[{""item"":""http://dummyimage.com/168x100.png/5fa2dd/ffffff""}]",550
551,Vegetable Broth,7739.72,Food - Canned Goods,Rich vegetable broth for soups and stews.,used,City-Vista,cash,(555) 123-9876,true,10/31/2023,12/8/2023,"[{""item"":""http://dummyimage.com/230x100.png/dddddd/000000""}]",551
552,Stainless Steel BBQ Grill Set,5385.19,Outdoor,Essential tools for outdoor barbecues including tongs and spatula.,new,Murchison,credit_card,(555) 123-9876,true,12/13/2023,3/12/2025,[],552
553,Spaghetti Squash,3860.95,Food - Produce,Low-carb vegetable for pasta alternatives.,used,Murchison,credit_card,name@email.com,true,3/5/2024,1/10/2022,"[{""item"":""http://dummyimage.com/143x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/152x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/248x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/241x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/163x100.png/ff4444/ffffff""}]",553
